	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
185	adenine deaminase	ADD	[c] : h + h2o + ade --> nh4 + hxan	0	1000	0
186	adenylate kinase	ADK1	[c] : atp + amp <==> (2) adp	-1000	1000	0
187	adenylate kinase (dTTP)	ADK10	[c] : amp + dttp <==> adp + dtdp	-1000	1000	0
188	adenylate kinase (dUTP)	ADK11	[c] : amp + dutp <==> adp + dudp	-1000	1000	0
189	adenylate kinase (Inorganic triphosphate)	ADK2	[c] : amp + pppi <==> ppi + adp	-1000	1000	0
190	adentylate kinase (GTP)	ADK3	[c] : amp + gtp <==> adp + gdp	-1000	1000	0
191	adenylate kinase (CTP)	ADK5	[c] : amp + ctp <==> adp + cdp	-1000	1000	0
192	adenylate kinase (dATP)	ADK7	[c] : amp + datp <==> adp + dadp	-1000	1000	0
193	adenylate kinase (dCTP)	ADK8	[c] : amp + dctp <==> adp + dcdp	-1000	1000	0
194	adenylate kinase (dGTP)	ADK9	[c] : amp + dgtp <==> adp + dgdp	-1000	1000	0
195	Adenosylmethionine decarboxylase	ADMDCr	[c] : h + amet <==> co2 + ametam	-1000	1000	0
196	adenosine transport CNT3	ADNCNT3tc	h[e] + adn[e] <==> h[c] + adn[c]	-1000	1000	0
197	adenylate cyclase	ADNCYC	[c] : atp --> ppi + camp	0	1000	0
198	adenosine hydrolase	ADNUC	[c] : h2o + adn --> ade + rib_D	0	1000	0
199	Adenosyl cobinamide kinase	ADOCBIK	[c] : atp + adocbi --> h + adocbip + adp	0	1000	0
200	Adenosyl cobinamide kinase (GTP)	ADOCBIK2	[c] : gtp + adocbi --> h + adocbip + gdp	0	1000	0
201	Adenosylcobalamin 5-phosphate synthase	ADOCBLS	[c] : agdpcbi + rdmbzi --> h + adocbl + gmp	0	1000	0
202	Adenosylcobalamin transport via ABC system	ADOCBLabc	h2o[c] + atp[c] + adocbl[e] --> h[c] + pi[c] + adp[c] + adocbl[c]	0	1000	0
203	ADPribose diphosphatase	ADPRDP	[c] : h2o + adprib --> (2) h + amp + r5p	0	1000	0
204	adenine phosphoribosyltransferase	ADPT	[c] : ade + prpp --> amp + ppi	0	1000	0
205	adenylyl-selenate kinase	ADSELK	[c] : atp + adsel --> h + adp + 3padsel	0	1000	0
206	adenylyl-sulfate kinase	ADSK	[c] : atp + aps --> h + adp + paps	0	1000	0
207	adenylsuccinate lyase	ADSL1r	[c] : dcamp <==> amp + fum	-1000	1000	0
208	adenylosuccinate lyase	ADSL2r	[c] : 25aics <==> fum + aicar	-1000	1000	0
209	adenylosuccinate synthase	ADSS	[c] : gtp + asp_L + imp --> (2) h + pi + gdp + dcamp	0	1000	0
210	N-acetylglucosamine-6-phosphate deacetylase	AGDC	[c] : h2o + acgam6p --> ac + gam6p	0	1000	0
211	N-acetylgalactosamine-6-phosphate amidohydrolase	AGDC2	[c] : h2o + acgal6p --> ac + galam6p	0	1000	0
212	ADP-D-glycero-D-manno-heptose epimerase	AGMHE	[c] : adphep_DD --> adphep_LD	0	1000	0
213	agmatinase	AGMT	[c] : h2o + agm --> ptrc + urea	0	1000	0
214	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	AGPAT120	[c] : ddcaACP + 1ddecg3p --> ACP + pa120	0	1000	0
215	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)	AGPAT140	[c] : myrsACP + 1tdecg3p --> ACP + pa140	0	1000	0
216	1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)	AGPAT141	[c] : 1tdec7eg3p + tdeACP --> ACP + pa141	0	1000	0
217	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)	AGPAT160	[c] : palmACP + 1hdecg3p --> ACP + pa160	0	1000	0
218	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)	AGPAT161	[c] : 1hdec9eg3p + hdeACP --> ACP + pa161	0	1000	0
219	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)	AGPAT180	[c] : 1odecg3p + ocdcaACP --> ACP + pa180	0	1000	0
220	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)	AGPAT181	[c] : 1odec11eg3p + octeACP --> ACP + pa181	0	1000	0
221	N-acetyl-g-glutamyl-phosphate reductase	AGPR	[c] : nadp + pi + acg5sa <==> h + nadph + acg5p	-1000	1000	0
222	S-adenosylhomocysteine nucleosidase reversible	AHCYSNS_r	[c] : h2o + ahcys <==> ade + rhcys	-1000	1000	0
223	4-amino-5-hydroxymethyl-2-methylpyrimidine synthetase	AHMMPS	[c] : h2o + air --> (0.5) o2 + pi + 4ahmmp + gcald	0	1000	0
224	phosphoribosylaminoimidazolecarboxamide formyltransferase	AICART	[c] : aicar + 10fthf <==> fprica + thf	-1000	1000	0
225	14-methyl-hexa-decanoyl-ACP[acyl-carrier-protein] transferase	AIHPDCOATA	[c] : coa + 14mpalmACP <==> ACP + aihpdcoa	-1000	1000	0
226	12-methyl-tetra-decanoyl-ACP[acyl-carrier-protein] transferase	AIPDCOATA	[c] : coa + 12mmyrsACP <==> ACP + aipdcoa	-1000	1000	0
227	Phosphoribosylaminoimidazole carboxylase	AIRC4	[c] : air + atp + hco3 --> h + pi + 5aizc + adp	0	1000	0
228	2-Oxogluterate synthase	AKGS	[c] : nadh + co2 + succoa --> coa + nad + akg	0	1000	0
229	2-oxoglutarate reversible transport via symport	AKGt2r	h[e] + akg[e] <==> h[c] + akg[c]	-1000	1000	0
230	alkaline phosphatase (Dihydroneopterin)	AKP1	[c] : (3) h2o + ahdt --> (2) h + (3) pi + dhnpt	0	1000	0
231	D-alanine--D-alanine ligase (EC 6.3.2.4)	ALAALA	[c] : atp + (2) ala_D --> h + pi + adp + alaala	0	1000	0
232	Hydrolysis of L-alanyl-L-aspartate	ALAASP1c	[c] : h2o + alaasp <==> asp_L + ala_L	-1000	1000	0
233	L-alanyl-L-aspartate transport via ABC system	ALAASPabc	h2o[c] + atp[c] + alaasp[e] --> h[c] + pi[c] + adp[c] + alaasp[c]	0	1000	0
234	(S)-2-Acetolactate isomerase	ALACI	[c] : alac_S <==> 33hmeoxobut	-1000	1000	0
235	Hydrolysis of L-alanyl-L-glutamine	ALAGLN1c	[c] : h2o + alagln <==> gln_L + ala_L	-1000	1000	0
236	L-alanyl-L-glutamine transport via ABC system	ALAGLNabc	h2o[c] + atp[c] + alagln[e] --> h[c] + pi[c] + adp[c] + alagln[c]	0	1000	0
237	Hydrolysis of L-alanyl-L-glutamate	ALAGLU1c	[c] : h2o + alaglu <==> glu_L + ala_L	-1000	1000	0
238	L-alanyl-L-glutamate transport via ABC system	ALAGLUabc	h2o[c] + atp[c] + alaglu[e] --> h[c] + pi[c] + adp[c] + alaglu[c]	0	1000	0
239	Hydrolysis of L-alanylglycine	ALAGLY1c	[c] : h2o + alagly <==> ala_L + gly	-1000	1000	0
240	L-alanylglycine transport via ABC system	ALAGLYabc	h2o[c] + atp[c] + alagly[e] --> h[c] + pi[c] + adp[c] + alagly[c]	0	1000	0
241	Hydrolysis of L-alanyl-L-histidine	ALAHIS1c	[c] : h2o + alahis <==> ala_L + his_L	-1000	1000	0
242	L-alanyl-L-histidine transport via ABC system	ALAHISabc	h2o[c] + atp[c] + alahis[e] --> h[c] + pi[c] + adp[c] + alahis[c]	0	1000	0
243	Hydrolysis of L-alanyl-L-leucine	ALALEU1c	[c] : h2o + alaleu <==> ala_L + leu_L	-1000	1000	0
244	L-alanyl-L-leucine transport via ABC system	ALALEUabc	h2o[c] + atp[c] + alaleu[e] --> h[c] + pi[c] + adp[c] + alaleu[c]	0	1000	0
245	alanine racemase	ALAR	[c] : ala_L <==> ala_D	-1000	1000	0
246	L-alanine transaminase	ALATA_L	[c] : akg + ala_L <==> pyr + glu_L	-1000	1000	0
247	Hydrolysis of L-alanyl-L-threonine	ALATHR1c	[c] : h2o + alathr <==> ala_L + thr_L	-1000	1000	0
248	L-alanyl-L-threonine transport via ABC system	ALATHRabc	h2o[c] + atp[c] + alathr[e] --> h[c] + pi[c] + adp[c] + alathr[c]	0	1000	0
249	L-alanine reversible transport via proton symport	ALAt2r	h[e] + ala_L[e] <==> h[c] + ala_L[c]	-1000	1000	0
250	alcohol dehydrogenase (methanol)	ALCD1	[c] : nad + meoh <==> h + nadh + fald	-1000	1000	0
251	alcohol dehydrogenase (glycerol)	ALCD19	[c] : h + nadh + glyald <==> nad + glyc	-1000	1000	0
252	alcohol dehydrogenase (ethanol)	ALCD2x	[c] : nad + etoh <==> h + nadh + acald	-1000	1000	0
253	aldehyde dehydrogenase (formaldehyde, NAD)	ALDD1	[c] : h2o + nad + fald --> (2) h + nadh + for	0	1000	0
254	alkaline phosphatase	ALKP	[c] : h2o + dhap --> pi + dha	0	1000	0
255	allantoate amidinohydrolase decarboxylating	ALLTAMH2	[c] : (2) h + h2o + alltt --> co2 + nh4 + urdgly	0	1000	0
256	allantoinase	ALLTN	[c] : h2o + alltn --> h + alltt	0	1000	0
257	R06605 (unclear reaction, KEGG)	ALLTNRS	[c] : h + 5hxudidzcba --> co2 + alltn_R	0	1000	0
258	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	ALLTNS	[c] : h + 5hxudidzcba --> co2 + alltn	0	1000	0
259	Allatoin transport in via proton symport	ALLTNt2r	h[e] + alltn[e] <==> h[c] + alltn[c]	-1000	1000	0
260	allophanate hydrolase	ALPHNH	[c] : (3) h + h2o + allphn --> (2) co2 + (2) nh4	0	1000	0
261	altronate hydrolase	ALTRH	[c] : altrn --> h2o + 2ddglcn	0	1000	0
262	Amylomaltase (maltotriose)	AMALT1	[c] : malt + malttr --> glc_D + maltttr	0	1000	0
263	Amylomaltase (maltotetraose)	AMALT2	[c] : malt + maltttr --> glc_D + maltpt	0	1000	0
264	Amylomaltase (maltopentaose)	AMALT3	[c] : malt + maltpt --> glc_D + malthx	0	1000	0
265	Amylomaltase (maltohexaose)	AMALT4	[c] : malt + malthx --> glc_D + malthp	0	1000	0
266	N-acetylmannosamine 6-phosphate epimerase	AMANAPEr	[c] : acmanap <==> acgam6p	-1000	1000	0
267	N-acetyl-D-mannosamine kinase	AMANK	[c] : atp + acmana --> h + adp + acmanap	0	1000	0
268	adenosylmethionine-8-amino-7-oxononanoate transaminase	AMAOTr	[c] : amet + 8aonn <==> amob + dann	-1000	1000	0
269	S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8)	AMMQT8r	[c] : amet + 2dmmq8 <==> h + ahcys + mqn8	-1000	1000	0
270	4-hydroxythreonine-4-phosphate dehydrogenase	AMOPBHL	[c] : h + amopbut_L --> co2 + 3a2opp	0	1000	0
271	4-amino-2-methyl-5-phosphomethylpyrimidine synthetase	AMPMS2	[c] : h2o + nad + air --> (3) h + nadh + (2) for + 4ampm	0	1000	0
272	AMP nucleosidase	AMPN	[c] : h2o + amp --> ade + r5p	0	1000	0
273	alanyl aminopeptidase (cys-gly)	AMPTASECG	[c] : h2o + cgly --> gly + cys_L	0	1000	0
274	Gly-Cys aminopeptidase	AMPTASEGC	[c] : h2o + glycys --> gly + cys_L	0	1000	0
275	anthranilate phosphoribosyltransferase	ANPRT	[c] : prpp + anth --> ppi + pran	0	1000	0
276	anthranilate synthase	ANS	[c] : chor + gln_L --> h + pyr + glu_L + anth	0	1000	0
277	anthranilate synthase 2	ANS2	[c] : nh4 + chor --> h + h2o + pyr + anth	0	1000	0
278	L-2-amino-3-oxobutanoate decarboxylation (spontaneous)	AOBUTDs	[c] : h + 2aobut --> co2 + aact	0	1000	0
279	6-Amino-2-oxohexanoate cyclation	AOXHEXCYCL	[c] : 6a2ohxnt <==> h2o + 1pipdn2c	-1000	1000	0
280	8-amino-7-oxononanoate synthase	AOXSr	[c] : h + ala_L + pmcoa <==> coa + co2 + 8aonn	-1000	1000	0
281	8-amino-7-oxononanoate synthase (pimeloyl-ACP)	AOXSr2	[c] : h + ala_L + pmACP <==> ACP + co2 + 8aonn	-1000	1000	0
282	Ap4A hydrolase	AP4AH	[c] : h2o + ap4a --> (2) h + (2) adp	0	1000	0
283	5-amino-6-(5-phosphoribosylamino)uracil reductase	APRAUR	[c] : h + nadph + 5apru --> nadp + 5aprbu	0	1000	0
284	Adenosine phosphosulfate reductase (Menaquinol)	APSRmq	[c] : paps + mql8 --> (2) h + pap + mqn8 + so3	0	1000	0
285	5-aminopentanoate:2-oxoglutarate aminotransferase	APTNAT	[c] : akg + 5aptn <==> glu_L + oxptn	-1000	1000	0
286	L-arabinose isomerase	ARAI	[c] : arab_L <==> rbl_L	-1000	1000	0
287	arbutin transport via PEP:Pyr PTS	ARBTpts	pep[c] + arbt[e] --> pyr[c] + arbt6p[c]	0	1000	0
288	L-arabinose transport via ABC system	ARBabc	h2o[c] + atp[c] + arab_L[e] --> h[c] + pi[c] + adp[c] + arab_L[c]	0	1000	0
289	L-arabinose transport via proton symport	ARBt2r	h[e] + arab_L[e] <==> h[c] + arab_L[c]	-1000	1000	0
290	arginine decarboxylase	ARGDC	[c] : h + arg_L --> co2 + agm	0	1000	0
291	argininosuccinate lyase	ARGSL	[c] : argsuc <==> fum + arg_L	-1000	1000	0
292	argininosuccinate synthase, reversible	ARGSSr	[c] : atp + asp_L + citr_L <==> h + amp + ppi + argsuc	-1000	1000	0
293	L-arginine transport via ABC system	ARGabc	h2o[c] + atp[c] + arg_L[e] --> h[c] + pi[c] + adp[c] + arg_L[c]	0	1000	0
294	L arginine transport in via proton symport	ARGt2	h[e] + arg_L[e] --> h[c] + arg_L[c]	0	1000	0
295	aspartate-semialdehyde dehydrogenase	ASAD	[c] : nadp + pi + aspsa <==> h + nadph + 4pasp	-1000	1000	0
296	L-ascorbate 6-phosphate lactonase	ASCBPL	[c] : h2o + ascb6p --> h + 3dhgulnp	0	1000	0
297	asparagine synthase (glutamine-hydrolysing)	ASNS1	[c] : h2o + atp + gln_L + asp_L --> h + glu_L + amp + ppi + asn_L	0	1000	0
298	asparagine synthetase	ASNS2	[c] : atp + nh4 + asp_L --> h + amp + ppi + asn_L	0	1000	0
299	L-asparagine reversible transport via proton symport	ASNt2r	h[e] + asn_L[e] <==> h[c] + asn_L[c]	-1000	1000	0
300	arsenite transport via diffusion	ASO3t	aso3[e] <==> aso3[c]	-1000	1000	0
301	Arsenate transport via permease	ASO4t	aso4[e] <==> aso4[c]	-1000	1000	0
302	aspartate 1-decarboxylase	ASP1DC	[c] : h + asp_L --> co2 + ala_B	0	1000	0
303	aspartate carbamoyltransferase	ASPCT	[c] : cbp + asp_L --> h + pi + cbasp	0	1000	0
304	aspartate kinase, irreversible	ASPKi	[c] : atp + asp_L --> adp + 4pasp	0	1000	0
305	L-aspartate oxidase	ASPO1	[c] : h2o + o2 + asp_L --> h2o2 + nh4 + oaa	0	1000	0
306	L-aspartate oxidase	ASPO5	[c] : fum + asp_L --> h + iasp + succ	0	1000	0
307	L-aspartate oxidase	ASPO6	[c] : o2 + asp_L --> h + h2o2 + iasp	0	1000	0
308	L-aspartate oxidase	ASPO7	[c] : asp_L + fmn --> h + iasp + fmnh2	0	1000	0
309	L-aspartase	ASPT	[c] : asp_L --> nh4 + fum	0	1000	0
310	aspartate transaminase	ASPTA	[c] : akg + asp_L <==> glu_L + oaa	-1000	1000	0
311	L-aspartate transport via ABC system	ASPabc	h2o[c] + atp[c] + asp_L[e] --> h[c] + pi[c] + adp[c] + asp_L[c]	0	1000	0
312	L-aspartate transport in via proton symport	ASPt2	h[e] + asp_L[e] --> h[c] + asp_L[c]	0	1000	0
313	L-asparate transport via proton symport (3 H)	ASPt2_3	(3) h[e] + asp_L[e] --> (3) h[c] + asp_L[c]	0	1000	0
314	Arginine succinyltransferase	AST	[c] : succoa + arg_L --> h + coa + sucarg	0	1000	0
315	ATP phosphoribosyltransferase	ATPPRT	[c] : atp + prpp --> ppi + prbatp	0	1000	0
316	ATP synthase (four protons for one ATP)	ATPS4	(4) h[e] + pi[c] + adp[c] --> (3) h[c] + h2o[c] + atp[c]	0	1000	0
317	biotin-[acetyl-CoA-carboxylase] ligase, irreversible	BACCLi	[c] : ppi + btamp --> h + atp + btn	0	1000	0
318	Butyrobetainyl-CoA conversion to crotonobetainyl-CoA	BBTCOAOX	[c] : nad + bbtcoa <==> h + nadh + ctbtcoa	-1000	1000	0
319	(R)-3-Hydroxybutanoate:NAD+ oxidoreductase	BDH	[c] : nad + bhb <==> h + nadh + acac	-1000	1000	0
320	betaine-aldehyde dehydrogenase	BETALDHx	[c] : h2o + nad + betald --> (2) h + nadh + glyb	0	1000	0
321	betaine-aldehyde dehydrogenase	BETALDHy	[c] : nadp + h2o + betald --> (2) h + nadph + glyb	0	1000	0
322	6-phospho-beta-glucosidase	BGLA1	[c] : h2o + 6pgg --> g6p + glc_D	0	1000	0
323	1,4-beta-D-Glucan glucohydrolase, reversible	BGLAr	[c] : h2o + cellb <==> (2) glc_bD	-1000	1000	0
324	Bile acid transport, cholate	BIACt1	h[e] + cholate[e] <==> h[c] + cholate[c]	-1000	1000	0
325	Bile acid transport, 7-Dehydrocholate	BIACt4	h[e] + 7ocholate[e] <==> h[c] + 7ocholate[c]	-1000	1000	0
326	3',5'-bisphosphate nucleotidase	BPNT	[c] : h2o + pap --> pi + amp	0	1000	0
327	Biotin sulfoxide reductase	BSORx	[c] : h + nadh + btnso --> h2o + nad + btn	0	1000	0
328	Biotin sulfoxide reductase	BSORy	[c] : h + nadph + btnso --> nadp + h2o + btn	0	1000	0
329	biotin-carboxyl-carrier-protein:carbon-dioxide ligase (ADP-forming)	BTNCLi	[c] : atp + hco3 + apoC_Lys_btn --> h + pi + adp + btn_co2	0	1000	0
330	Biotin transport via ABC system	BTNabc	h2o[c] + atp[c] + btn[e] --> h[c] + pi[c] + adp[c] + btn[c]	0	1000	0
331	Biotin synthase	BTS4	[c] : amet + dtbt + s --> h + dad_5 + btn + met_L	0	1000	0
332	Acetyl-CoA:butyrate-CoA transferase	BUTCT	[c] : accoa + but --> ac + btcoa	0	1000	0
333	Acetyl-CoA:butyrate-CoA transferase, reversible	BUTCTr	[c] : ac + btcoa <==> accoa + but	-1000	1000	0
334	butanesulfonate transport via ABC system	BUTSO3abc	h2o[c] + atp[c] + butso3[e] --> h[c] + pi[c] + adp[c] + butso3[c]	0	1000	0
335	Butyrate transport via proton symport	BUTt2	h[e] + but[e] --> h[c] + but[c]	0	1000	0
336	Lysine/Cadaverine antiporter	CADVt	h[e] + 15dap[c] + lys_L[e] <==> h[c] + 15dap[e] + lys_L[c]	-1000	1000	0
337	Calcium transport via proton antiport, irreversible	CAt4i	h[c] + ca2[e] --> h[e] + ca2[c]	0	1000	0
338	Cobinamide adenyltransferase	CBIAT	[c] : h + atp + cbi <==> pppi + adocbi	-1000	1000	0
339	Cob(1)alamin transport via ABC system	CBL1abc	h2o[c] + atp[c] + cbl1[e] --> h[c] + pi[c] + adp[c] + cbl1[c]	0	1000	0
340	Cob(II)alamin transport via ABC system	CBL2abc	h2o[c] + atp[c] + cbl2[e] --> h[c] + pi[c] + adp[c] + cbl2[c]	0	1000	0
341	cob(I)alamin adenosyltransferase	CBLAT	[c] : h + atp + cbl1 <==> pppi + adocbl	-1000	1000	0
342	Carbamate kinase	CBMK	[c] : co2 + atp + nh4 --> (2) h + adp + cbp	0	1000	0
343	carbamate hydro-lyase	CBMTHL	[c] : h2o + cynt --> cbmt	0	1000	0
344	carbamate hydro-lyase	CBMTHL2	[c] : (2) h + cbmt <==> co2 + nh4	-1000	1000	0
345	carbamoyl-phosphate synthase (glutamine-hydrolysing)	CBPS	[c] : h2o + (2) atp + hco3 + gln_L --> (2) h + pi + glu_L + (2) adp + cbp	0	1000	0
346	Cytochrome Cbb3 oxidase (Ubiquinol)	CCOuq	(4) h[c] + (0.5) o2[c] + q8h2[c] --> h2o[c] + (4) h[e] + q8[c]	0	1000	0
347	cadmium transport out via ABC system	CD2abc1	h2o[c] + atp[c] + cd2[c] --> h[c] + pi[c] + adp[c] + cd2[e]	0	1000	0
348	CDP-Diacylglycerol pyrophostatase (n-C12:0)	CDAPPA120	[c] : h2o + cdpdddecg --> (2) h + pa120 + cmp	0	1000	0
349	CDP-Diacylglycerol pyrophostatase (n-C14:0)	CDAPPA140	[c] : h2o + cdpdtdecg --> (2) h + pa140 + cmp	0	1000	0
350	CDP-Diacylglycerol pyrophostatase (n-C14:1)	CDAPPA141	[c] : h2o + cdpdtdec7eg --> (2) h + pa141 + cmp	0	1000	0
351	CDP-Diacylglycerol pyrophostatase (n-C16:0)	CDAPPA160	[c] : h2o + cdpdhdecg --> (2) h + pa160 + cmp	0	1000	0
352	CDP-Diacylglycerol pyrophostatase (n-C16:1)	CDAPPA161	[c] : h2o + cdpdhdec9eg --> (2) h + pa161 + cmp	0	1000	0
353	CDP-Diacylglycerol pyrophostatase (n-C18:0)	CDAPPA180	[c] : h2o + cdpdodecg --> (2) h + pa180 + cmp	0	1000	0
354	CDP-Diacylglycerol pyrophostatase (n-C18:1)	CDAPPA181	[c] : h2o + cdpdodec11eg --> (2) h + pa181 + cmp	0	1000	0
355	7-alpha hydroxysteroid dehydrogenase, NAD+ dependent, chenodeoxycholate specific	CDCA7aHSDHe	nad[c] + C02528[e] <==> h[c] + nadh[c] + 7dhcdchol[e]	-1000	1000	0
356	3-deoxy-D-manno-octulosonic acid transferase	CDOSKT	[c] : ckdo + kdolipid4 <==> h + cmp + kdo2lipid4	-1000	1000	0
357	4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase	CDPMEK	[c] : atp + 4c2me --> h + adp + 2p4c2me	0	1000	0
358	L-cysteinylglycine transport via ABC system	CGLYabc	h2o[c] + atp[c] + cgly[e] --> h[c] + pi[c] + adp[c] + cgly[c]	0	1000	0
359	choline transport via proton symport, reversible	CHLt2r	h[e] + chol[e] <==> h[c] + chol[c]	-1000	1000	0
360	choline dehydrogenase	CHOLD	[c] : nad + chol --> h + nadh + betald	0	1000	0
361	Choline sulfate sulfohydrolase	CHOLSH	[c] : h2o + chols --> h + chol + so4	0	1000	0
362	chorismate mutase	CHORM	[c] : chor --> pphn	0	1000	0
363	chorismate synthase	CHORS	[c] : 3psme --> pi + chor	0	1000	0
364	Chorismate pyruvate lyase	CHRPL	[c] : chor --> pyr + 4hbz	0	1000	0
365	Cinnamate dioxygenase	CINNDO	[c] : h + o2 + nadh + cinnm --> nad + cenchddd	0	1000	0
366	trans-Cinnamate transport in via proton symport reversible	CINNMt2r	h[e] + cinnm[e] <==> h[c] + cinnm[c]	-1000	1000	0
367	Citrate lyase	CITL	[c] : cit --> ac + oaa	0	1000	0
368	Citrate transport via succinate antiport	CITt7	succ[c] + cit[e] <==> cit[c] + succ[e]	-1000	1000	0
369	myristoyl-cardiolipin synthase	CLPNS140	[c] : (2) pg140 <==> glyc + clpn140	-1000	1000	0
370	palmitoyl-cardiolipin synthase	CLPNS160	[c] : (2) pg160 <==> glyc + clpn160	-1000	1000	0
371	stearoyl-cardiolipin synthase	CLPNS180	[c] : (2) pg180 <==> glyc + clpn180	-1000	1000	0
372	anteisopentadecanoyl-cardiolipin synthase	CLPNSAI15	[c] : (2) pgai15 <==> glyc + clpnai15	-1000	1000	0
373	anteisoheptadecanoyl-cardiolipin synthase	CLPNSAI17	[c] : (2) pgai17 <==> glyc + clpnai17	-1000	1000	0
374	isotetradecanoyl-cardiolipin synthase	CLPNSI14	[c] : (2) pgi14 <==> glyc + clpni14	-1000	1000	0
375	isopentadecanoyl-cardiolipin synthase	CLPNSI15	[c] : (2) pgi15 <==> glyc + clpni15	-1000	1000	0
376	isohexadecanoyl-cardiolipin synthase	CLPNSI16	[c] : (2) pgi16 <==> glyc + clpni16	-1000	1000	0
377	isoheptadecanoyl-cardiolipin synthase	CLPNSI17	[c] : (2) pgi17 <==> glyc + clpni17	-1000	1000	0
378	CO2 transporter via diffusion	CO2t	co2[e] <==> co2[c]	-1000	1000	0
379	cobalt transport in/out via permease (no H+)	COBALTt5	cobalt2[c] <==> cobalt2[e]	-1000	1000	0
380	coproporphyrinogen oxidase (O2 required)	CPPPGO	[c] : (2) h + o2 + cpppg3 --> (2) h2o + (2) co2 + pppg9	0	1000	0
381	Oxygen Independent coproporphyrinogen-III oxidase	CPPPGO2	[c] : (2) amet + cpppg3 --> (2) co2 + (2) dad_5 + (2) met_L + pppg9	0	1000	0
382	gamma-butyrobetainyl-CoA: carnitine CoA transferase	CRNBTCT	[c] : bbtcoa + crn <==> crncoa + gbbtn	-1000	1000	0
383	crotonobetainyl-CoA: carnitine CoA transferase	CRNCBCT	[c] : ctbtcoa + crn <==> crncoa + ctbt	-1000	1000	0
384	Carnityl-CoA dehydratse	CRNCDH	[c] : crncoa <==> h2o + ctbtcoa	-1000	1000	0
385	L-carnitine transport via ABC system	CRNabc	h2o[c] + atp[c] + crn[e] --> h[c] + pi[c] + adp[c] + crn[c]	0	1000	0
386	Carnitine/butyrobetaine antiporter	CRNt7	gbbtn[c] + crn[e] <==> crn[c] + gbbtn[e]	-1000	1000	0
387	Cytosine deaminase	CSND	[c] : h + h2o + csn --> nh4 + ura	0	1000	0
388	cytosine transport in via proton symport	CSNt2	h[e] + csn[e] --> h[c] + csn[c]	0	1000	0
389	Crotonobetaine transport	CTBTt	ctbt[c] --> ctbt[e]	0	1000	0
390	CTP synthase (NH3)	CTPS1	[c] : atp + nh4 + utp --> (2) h + pi + adp + ctp	0	1000	0
391	CTP synthase (glutamine)	CTPS2	[c] : h2o + atp + gln_L + utp --> (2) h + pi + glu_L + adp + ctp	0	1000	0
392	Cyanate transport via proton symport	CYNTt2	h[e] + cynt[e] --> h[c] + cynt[c]	0	1000	0
393	Cytochrome oxidase, proton pump (Menaquinol)	CYOmq	(4) h[c] + (0.5) o2[c] + mql8[c] --> h2o[c] + (4) h[e] + mqn8[c]	0	1000	0
394	cob(I)yrinic acid a,c-diamide adenosyltransferase	CYRDAAT	[c] : h + atp + co1dam --> pppi + adcobdam	0	1000	0
395	Cysteine Desulfhydrase	CYSDS	[c] : h2o + cys_L --> pyr + nh4 + h2s	0	1000	0
396	cysteine synthase	CYSS	[c] : h2s + acser --> h + ac + cys_L	0	1000	0
397	cysteine synthase (Thiosulfate)	CYSS3r	[c] : acser + trdrd + tsul <==> h + ac + cys_L + so3 + trdox	-1000	1000	0
398	cystathionine b-lyase	CYSTL	[c] : h2o + cyst_L --> pyr + nh4 + hcys_L	0	1000	0
399	L-cysteine reversible transport via proton symport	CYSt2r	h[e] + cys_L[e] <==> h[c] + cys_L[c]	-1000	1000	0
400	cytochrome oxidase bd (ubiquinol-8: 2 protons)	CYTBD	(2) h[c] + (0.5) o2[c] + q8h2[c] --> h2o[c] + (2) h[e] + q8[c]	0	1000	0
401	cytochrome oxidase bd (menaquinol-8: 2 protons)	CYTBD2	(2) h[c] + (0.5) o2[c] + mql8[c] --> h2o[c] + (2) h[e] + mqn8[c]	0	1000	0
402	cytidine deaminase	CYTD	[c] : h + h2o + cytd --> nh4 + uri	0	1000	0
403	ATPcytidine 5-phosphotransferase	CYTDK1	[c] : atp + cytd --> h + adp + cmp	0	1000	0
404	cytidine kinase (GTP)	CYTDK2	[c] : gtp + cytd --> h + gdp + cmp	0	1000	0
405	ITPcytidine 5-phosphotransferase	CYTDK3	[c] : cytd + itp --> h + cmp + idp	0	1000	0
406	UTPcytidine 5-phosphotransferase	CYTDK4	[c] : utp + cytd --> h + cmp + udp	0	1000	0
407	cytidine transport in via proton symport	CYTDt2	h[e] + cytd[e] --> h[c] + cytd[c]	0	1000	0
408	cytidine transport in via sodium symport	CYTDt4	cytd[e] + na1[e] --> cytd[c] + na1[c]	0	1000	0
